paperId,title,url,publicationTypes,abstract,year,citationCount,journal_volume,authorIds,corresponding_author,venue,journal_name,keywords
263a58f4fd32caca1dad2351af4d711aec451fe6,Evil Geniuses: Delving into the Safety of LLM-based Agents,https://www.semanticscholar.org/paper/263a58f4fd32caca1dad2351af4d711aec451fe6,JournalArticle,"Rapid advancements in large language models (LLMs) have revitalized in LLM-based agents, exhibiting impressive human-like behaviors and cooperative capabilities in various scenarios. However, these agents also bring some exclusive risks, stemming from the complexity of interaction environments and the usability of tools. This paper delves into the safety of LLM-based agents from three perspectives: agent quantity, role definition, and attack level. Specifically, we initially propose to employ a template-based attack strategy on LLM-based agents to find the influence of agent quantity. In addition, to address interaction environment and role specificity issues, we introduce Evil Geniuses (EG), an effective attack method that autonomously generates prompts related to the original role to examine the impact across various role definitions and attack levels. EG leverages Red-Blue exercises, significantly improving the generated prompt aggressiveness and similarity to original roles. Our evaluations on CAMEL, Metagpt and ChatDev based on GPT-3.5 and GPT-4, demonstrate high success rates. Extensive evaluation and discussion reveal that these agents are less robust, prone to more harmful behaviors, and capable of generating stealthier content than LLMs, highlighting significant safety challenges and guiding future research. Our code is available at https://github.com/T1aNS1R/Evil-Geniuses.",2023,17,abs/2311.11855,"[2243374631.0, 2109457982.0, 2267384625.0, 3431029.0, 2267649469.0]",2243374631.0,Kiev,arXiv.org,"['agents', 'role', 'attack', 'llm', 'LLM']"
16753e0317730e8c1b297338300a8c6163dd06f2,VideoDirectorGPT: Consistent Multi-scene Video Generation via LLM-Guided Planning,https://www.semanticscholar.org/paper/16753e0317730e8c1b297338300a8c6163dd06f2,JournalArticle,"Although recent text-to-video (T2V) generation methods have seen significant advancements, most of these works focus on producing short video clips of a single event with a single background (i.e., single-scene videos). Meanwhile, recent large language models (LLMs) have demonstrated their capability in generating layouts and programs to control downstream visual modules such as image generation models. This raises an important question: can we leverage the knowledge embedded in these LLMs for temporally consistent long video generation? In this paper, we propose VideoDirectorGPT, a novel framework for consistent multi-scene video generation that uses the knowledge of LLMs for video content planning and grounded video generation. Specifically, given a single text prompt, we first ask our video planner LLM (GPT-4) to expand it into a 'video plan', which involves generating the scene descriptions, the entities with their respective layouts, the background for each scene, and consistency groupings of the entities and backgrounds. Next, guided by this output from the video planner, our video generator, Layout2Vid, has explicit control over spatial layouts and can maintain temporal consistency of entities/backgrounds across scenes, while only trained with image-level annotations. Our experiments demonstrate that VideoDirectorGPT framework substantially improves layout and movement control in both single- and multi-scene video generation and can generate multi-scene videos with visual consistency across scenes, while achieving competitive performance with SOTAs in open-domain single-scene T2V generation. We also demonstrate that our framework can dynamically control the strength for layout guidance and can also generate videos with user-provided images. We hope our framework can inspire future work on better integrating the planning ability of LLMs into consistent long video generation.",2023,16,abs/2309.15091,"[39729530.0, 2008198436.0, 2706729.0, 143977268.0]",39729530.0,Zagreb,arXiv.org,"['video', 'generation', 'llms', 'llm', 'LLM']"
be2b0396de9431bae931642516a1d3e4906329f5,Low-code LLM: Visual Programming over LLMs,https://www.semanticscholar.org/paper/be2b0396de9431bae931642516a1d3e4906329f5,JournalArticle,"Effectively utilizing LLMs for complex tasks is challenging, often involving a time-consuming and uncontrollable prompt engineering process. This paper intro-duces a novel human-LLM interaction framework, Low-code LLM . It incorporates six types of simple low-code visual programming interactions, all supported by clicking, dragging, or text editing, to achieve more controllable and stable responses. Through visual interaction with a graphical user interface, users can incorporate their ideas into the workﬂow without writing trivial prompts. The proposed Low-code LLM framework consists of a Planning LLM that designs a structured planning workﬂow for complex tasks, which can be correspondingly edited and conﬁrmed by users through low-code visual programming operations, and an Executing LLM that generates responses following the user-conﬁrmed workﬂow. We highlight three advantages of the low-code LLM: controllable generation results, user-friendly human-LLM interaction, and broadly applicable scenarios. We demonstrate its beneﬁts using four typical applications. By introducing this approach, we aim to bridge the gap between humans and LLMs, enabling more effective and efﬁcient utilization of LLMs for complex tasks. Our system will be soon publicly available at LowCodeLLM .",2023,22,abs/2304.08103,"[116275985.0, 35374367.0, 51198241.0, 2108725194.0, 3887469.0, 48741177.0, 2151101534.0, 2214585980.0, 2212903837.0, 2111130689.0, 2069738994.0, 2072609829.0]",116275985.0,Budapest,arXiv.org,"['llm', 'tasks', 'interaction', 'lowcode', 'LLM']"
529ff7d6441d244212cf2becafd12a7e67ac56d9,FederatedScope-LLM: A Comprehensive Package for Fine-tuning Large Language Models in Federated Learning,https://www.semanticscholar.org/paper/529ff7d6441d244212cf2becafd12a7e67ac56d9,JournalArticle,"LLMs have demonstrated great capabilities in various NLP tasks. Different entities can further improve the performance of those LLMs on their specific downstream tasks by fine-tuning LLMs. When several entities have similar interested tasks, but their data cannot be shared because of privacy concerns regulations, federated learning (FL) is a mainstream solution to leverage the data of different entities. However, fine-tuning LLMs in federated learning settings still lacks adequate support from existing FL frameworks because it has to deal with optimizing the consumption of significant communication and computational resources, data preparation for different tasks, and distinct information protection demands. This paper first discusses these challenges of federated fine-tuning LLMs, and introduces our package FS-LLM as a main contribution, which consists of the following components: (1) we build an end-to-end benchmarking pipeline, automizing the processes of dataset preprocessing, federated fine-tuning execution, and performance evaluation on federated LLM fine-tuning; (2) we provide comprehensive federated parameter-efficient fine-tuning algorithm implementations and versatile programming interfaces for future extension in FL scenarios with low communication and computation costs, even without accessing the full model; (3) we adopt several accelerating and resource-efficient operators for fine-tuning LLMs with limited resources and the flexible pluggable sub-routines for interdisciplinary study. We conduct extensive experiments to validate the effectiveness of FS-LLM and benchmark advanced LLMs with state-of-the-art parameter-efficient fine-tuning algorithms in FL settings, which also yields valuable insights into federated fine-tuning LLMs for the research community. To facilitate further research and adoption, we release FS-LLM at https://github.com/alibaba/FederatedScope/tree/llm.",2023,21,abs/2309.00363,"[2162042348.0, 2237427279.0, 2007553615.0, 49025612.0, 2162036220.0, 2211993531.0, 52133762.0, 2237607166.0, 1696332.0, 2237499232.0]",2162042348.0,Tirana,arXiv.org,"['llms', 'tasks', 'entities', 'llm', 'LLM']"
cb3968152f7d93f53d24b00279a90d5071ddc85a,Understanding the Effects of RLHF on LLM Generalisation and Diversity,https://www.semanticscholar.org/paper/cb3968152f7d93f53d24b00279a90d5071ddc85a,JournalArticle,"Large language models (LLMs) fine-tuned with reinforcement learning from human feedback (RLHF) have been used in some of the most widely deployed AI models to date, such as OpenAI's ChatGPT or Anthropic's Claude. While there has been significant work developing these methods, our understanding of the benefits and downsides of each stage in RLHF is still limited. To fill this gap, we present an extensive analysis of how each stage of the process (i.e. supervised fine-tuning (SFT), reward modelling, and RLHF) affects two key properties: out-of-distribution (OOD) generalisation and output diversity. OOD generalisation is crucial given the wide range of real-world scenarios in which these models are being used, while output diversity refers to the model's ability to generate varied outputs and is important for a variety of use cases. We perform our analysis across two base models on both summarisation and instruction following tasks, the latter being highly relevant for current LLM use cases. We find that RLHF generalises better than SFT to new inputs, particularly as the distribution shift between train and test becomes larger. However, RLHF significantly reduces output diversity compared to SFT across a variety of measures, implying a tradeoff in current LLM fine-tuning methods between generalisation and diversity. Our results provide guidance on which fine-tuning method should be used depending on the application, and show that more research is needed to improve the tradeoff between generalisation and diversity.",2023,15,abs/2310.06452,"[2066422293.0, 2008790203.0, 31434304.0, 2256999781.0, 2072738644.0, 1864353.0, 48647153.0]",2066422293.0,Bratislava,arXiv.org,"['models', 'rlhf', 'diversity', 'llm', 'LLM']"
70ca38ad480c0be0eca89ccc4972d6cc9a5824da,LLM Platform Security: Applying a Systematic Evaluation Framework to OpenAI's ChatGPT Plugins,https://www.semanticscholar.org/paper/70ca38ad480c0be0eca89ccc4972d6cc9a5824da,JournalArticle,"Large language model (LLM) platforms, such as ChatGPT, have recently begun offering a plugin ecosystem to interface with third-party services on the internet. While these plugins extend the capabilities of LLM platforms, they are developed by arbitrary third parties and thus cannot be implicitly trusted. Plugins also interface with LLM platforms and users using natural language, which can have imprecise interpretations. In this paper, we propose a framework that lays a foundation for LLM platform designers to analyze and improve the security, privacy, and safety of current and future plugin-integrated LLM platforms. Our framework is a formulation of an attack taxonomy that is developed by iteratively exploring how LLM platform stakeholders could leverage their capabilities and responsibilities to mount attacks against each other. As part of our iterative process, we apply our framework in the context of OpenAI's plugin ecosystem. We uncover plugins that concretely demonstrate the potential for the types of issues that we outline in our attack taxonomy. We conclude by discussing novel challenges and by providing recommendations to improve the security, privacy, and safety of present and future LLM-based computing platforms.",2023,16,abs/2309.10254,"[2066229431.0, 1769675.0, 3268360.0]",2066229431.0,Vaduz,arXiv.org,"['llm', 'platforms', 'plugins', 'framework', 'LLM']"
139a0c7a60667979dcb57eae677f75ff3f0b0196,LLM Censorship: A Machine Learning Challenge or a Computer Security Problem?,https://www.semanticscholar.org/paper/139a0c7a60667979dcb57eae677f75ff3f0b0196,JournalArticle,"Large language models (LLMs) have exhibited impressive capabilities in comprehending complex instructions. However, their blind adherence to provided instructions has led to concerns regarding risks of malicious use. Existing defence mechanisms, such as model fine-tuning or output censorship using LLMs, have proven to be fallible, as LLMs can still generate problematic responses. Commonly employed censorship approaches treat the issue as a machine learning problem and rely on another LM to detect undesirable content in LLM outputs. In this paper, we present the theoretical limitations of such semantic censorship approaches. Specifically, we demonstrate that semantic censorship can be perceived as an undecidable problem, highlighting the inherent challenges in censorship that arise due to LLMs' programmatic and instruction-following capabilities. Furthermore, we argue that the challenges extend beyond semantic censorship, as knowledgeable attackers can reconstruct impermissible outputs from a collection of permissible ones. As a result, we propose that the problem of censorship needs to be reevaluated; it should be treated as a security problem which warrants the adaptation of security-based approaches to mitigate potential risks.",2023,17,abs/2307.10719,"[2224017005.0, 47473421.0, 2681954.0, 1967156.0, 2734935.0]",2224017005.0,Athens,arXiv.org,"['censorship', 'llms', 'problem', 'llm', 'LLM']"
dd4d82299b4209db539d639f836fcee663cf72b3,"LLM Lies: Hallucinations are not Bugs, but Features as Adversarial Examples",https://www.semanticscholar.org/paper/dd4d82299b4209db539d639f836fcee663cf72b3,JournalArticle,"Large Language Models (LLMs), including GPT-3.5, LLaMA, and PaLM, seem to be knowledgeable and able to adapt to many tasks. However, we still can not completely trust their answer, since LLMs suffer from hallucination--fabricating non-existent facts to cheat users without perception. And the reasons for their existence and pervasiveness remain unclear. In this paper, we demonstrate that non-sense prompts composed of random tokens can also elicit the LLMs to respond with hallucinations. This phenomenon forces us to revisit that hallucination may be another view of adversarial examples, and it shares similar features with conventional adversarial examples as the basic feature of LLMs. Therefore, we formalize an automatic hallucination triggering method as the hallucination attack in an adversarial way. Finally, we explore basic feature of attacked adversarial prompts and propose a simple yet effective defense strategy. Our code is released on GitHub.",2023,31,abs/2310.01469,"[2256816230.0, 2253467098.0, 2253826413.0, 2253434320.0, 2265968596.0]",2256816230.0,Vilnius,arXiv.org,"['llms', 'hallucination', 'prompts', 'llm', 'LLM']"
7c217cc7524251f42887438834912e06129c3299,To Repeat or Not To Repeat: Insights from Scaling LLM under Token-Crisis,https://www.semanticscholar.org/paper/7c217cc7524251f42887438834912e06129c3299,JournalArticle,"Recent research has highlighted the importance of dataset size in scaling language models. However, large language models (LLMs) are notoriously token-hungry during pre-training, and high-quality text data on the web is approaching its scaling limit for LLMs. To further enhance LLMs, a straightforward approach is to repeat the pre-training data for additional epochs. In this study, we empirically investigate three key aspects under this approach. First, we explore the consequences of repeating pre-training data, revealing that the model is susceptible to overfitting, leading to multi-epoch degradation. Second, we examine the key factors contributing to multi-epoch degradation, finding that significant factors include dataset size, model parameters, and training objectives, while less influential factors consist of dataset quality and model FLOPs. Finally, we explore whether widely used regularization can alleviate multi-epoch degradation. Most regularization techniques do not yield significant improvements, except for dropout, which demonstrates remarkable effectiveness but requires careful tuning when scaling up the model size. Additionally, we discover that leveraging mixture-of-experts (MoE) enables cost-effective and efficient hyper-parameter tuning for computationally intensive dense LLMs with comparable trainable parameters, potentially impacting efficient LLM development on a broader scale.",2023,24,abs/2305.13230,"[2144332771.0, 2117786875.0, 150341221.0, 2109654065.0, 2054451943.0]",2144332771.0,Prague,Neural Information Processing Systems,"['model', 'size', 'data', 'llm', 'LLM']"
3c8a456509e6c0805354bd40a35e3f2dbf8069b1,"PyTorch: An Imperative Style, High-Performance Deep Learning Library",https://www.semanticscholar.org/paper/3c8a456509e6c0805354bd40a35e3f2dbf8069b1,JournalArticle,"Deep learning frameworks have often focused on either usability or speed, but not both. PyTorch is a machine learning library that shows that these two goals are in fact compatible: it was designed from first principles to support an imperative and Pythonic programming style that supports code as a model, makes debugging easy and is consistent with other popular scientific computing libraries, while remaining efficient and supporting hardware accelerators such as GPUs. In this paper, we detail the principles that drove the implementation of PyTorch and how they are reflected in its architecture. We emphasize that every aspect of PyTorch is a regular Python program under the full control of its user. We also explain how the careful and pragmatic implementation of the key components of its runtime enables them to work together to achieve compelling performance. We demonstrate the efficiency of individual subsystems, as well as the overall speed of PyTorch on several commonly used benchmarks.",2019,31617,abs/1912.01703,"[3407277.0, 39793298.0, 1403239967.0, 1977806.0, 2065251344.0, 114250963.0, 2059271276.0, 3370429.0, 3365851.0, 3029482.0, 3050846.0, 1473151134.0, 2052812305.0, 2375710.0, 10707709.0, 41203992.0, 22236100.0, 32163737.0, 152599430.0, 2113829116.0, 2127604.0]",3407277.0,Sofia,Neural Information Processing Systems,"['pytorch', 'speed', 'principles', 'deep learning', 'Deep Learning']"
7aa38b85fa8cba64d6a4010543f6695dbf5f1386,Towards Deep Learning Models Resistant to Adversarial Attacks,https://www.semanticscholar.org/paper/7aa38b85fa8cba64d6a4010543f6695dbf5f1386,JournalArticle,"Recent work has demonstrated that deep neural networks are vulnerable to adversarial examples---inputs that are almost indistinguishable from natural data and yet classified incorrectly by the network. In fact, some of the latest findings suggest that the existence of adversarial attacks may be an inherent weakness of deep learning models. To address this problem, we study the adversarial robustness of neural networks through the lens of robust optimization. This approach provides us with a broad and unifying view on much of the prior work on this topic. Its principled nature also enables us to identify methods for both training and attacking neural networks that are reliable and, in a certain sense, universal. In particular, they specify a concrete security guarantee that would protect against any adversary. These methods let us train networks with significantly improved resistance to a wide range of adversarial attacks. They also suggest the notion of security against a first-order adversary as a natural and broad security guarantee. We believe that robustness against such well-defined classes of adversaries is an important stepping stone towards fully resistant deep learning models. Code and pre-trained models are available at this https URL and this https URL.",2017,9383,abs/1706.06083,"[143826246.0, 17775913.0, 152772922.0, 2754804.0, 2869958.0]",143826246.0,Belgrade,International Conference on Learning Representations,"['networks', 'models', 'security', 'deep learning', 'Deep Learning']"
54ddb00fa691728944fd8becea90a373d21597cf,Understanding deep learning requires rethinking generalization,https://www.semanticscholar.org/paper/54ddb00fa691728944fd8becea90a373d21597cf,JournalArticle,"Despite their massive size, successful deep artificial neural networks can exhibit a remarkably small difference between training and test performance. Conventional wisdom attributes small generalization error either to properties of the model family, or to the regularization techniques used during training. 
Through extensive systematic experiments, we show how these traditional approaches fail to explain why large neural networks generalize well in practice. Specifically, our experiments establish that state-of-the-art convolutional networks for image classification trained with stochastic gradient methods easily fit a random labeling of the training data. This phenomenon is qualitatively unaffected by explicit regularization, and occurs even if we replace the true images by completely unstructured random noise. We corroborate these experimental findings with a theoretical construction showing that simple depth two neural networks already have perfect finite sample expressivity as soon as the number of parameters exceeds the number of data points as it usually does in practice. 
We interpret our experimental findings by comparison with traditional models.",2016,4263,abs/1611.03530,"[151505981.0, 1751569.0, 1775622.0, 9229182.0, 1689108.0]",151505981.0,Sarajevo,International Conference on Learning Representations,"['networks', 'training', 'regularization', 'deep learning', 'Deep Learning']"
2f65c6ac06bfcd992d4dd75f0099a072f5c3cc8c,Understanding deep learning (still) requires rethinking generalization,https://www.semanticscholar.org/paper/2f65c6ac06bfcd992d4dd75f0099a072f5c3cc8c,JournalArticle,"Despite their massive size, successful deep artificial neural networks can exhibit a remarkably small gap between training and test performance. Conventional wisdom attributes small generalization error either to properties of the model family or to the regularization techniques used during training. Through extensive systematic experiments, we show how these traditional approaches fail to explain why large neural networks generalize well in practice. Specifically, our experiments establish that state-of-the-art convolutional networks for image classification trained with stochastic gradient methods easily fit a random labeling of the training data. This phenomenon is qualitatively unaffected by explicit regularization and occurs even if we replace the true images by completely unstructured random noise. We corroborate these experimental findings with a theoretical construction showing that simple depth two neural networks already have perfect finite sample expressivity as soon as the number of parameters exceeds the number of data points as it usually does in practice. We interpret our experimental findings by comparison with traditional models. We supplement this republication with a new section at the end summarizing recent progresses in the field since the original version of this paper.",2021,1364,64,"[151505981.0, 1751569.0, 1775622.0, 9229182.0, 1689108.0]",151505981.0,Sarajevo,Communications of the ACM,"['networks', 'training', 'regularization', 'deep learning', 'Deep Learning']"
b79e5e4622a95417deec313cd543617b19611bea,Deep Learning using Rectified Linear Units (ReLU),https://www.semanticscholar.org/paper/b79e5e4622a95417deec313cd543617b19611bea,JournalArticle,"We introduce the use of rectified linear units (ReLU) as the classification function in a deep neural network (DNN). Conventionally, ReLU is used as an activation function in DNNs, with Softmax function as their classification function. However, there have been several studies on using a classification function other than Softmax, and this study is an addition to those. We accomplish this by taking the activation of the penultimate layer $h_{n - 1}$ in a neural network, then multiply it by weight parameters $\theta$ to get the raw scores $o_{i}$. Afterwards, we threshold the raw scores $o_{i}$ by $0$, i.e. $f(o) = \max(0, o_{i})$, where $f(o)$ is the ReLU function. We provide class predictions $\hat{y}$ through argmax function, i.e. argmax $f(x)$.",2018,2349,abs/1803.08375,[26412983.0],26412983.0,Belgrade,arXiv.org,"['function', 'relu', 'classification', 'deep learning', 'Deep Learning']"
14014c024674991149f3ecf9314c93f7e029ef1a,"Geometric Deep Learning: Grids, Groups, Graphs, Geodesics, and Gauges",https://www.semanticscholar.org/paper/14014c024674991149f3ecf9314c93f7e029ef1a,JournalArticle,"The last decade has witnessed an experimental revolution in data science and machine learning, epitomised by deep learning methods. Indeed, many high-dimensional learning tasks previously thought to be beyond reach -- such as computer vision, playing Go, or protein folding -- are in fact feasible with appropriate computational scale. Remarkably, the essence of deep learning is built from two simple algorithmic principles: first, the notion of representation or feature learning, whereby adapted, often hierarchical, features capture the appropriate notion of regularity for each task, and second, learning by local gradient-descent type methods, typically implemented as backpropagation. While learning generic functions in high dimensions is a cursed estimation problem, most tasks of interest are not generic, and come with essential pre-defined regularities arising from the underlying low-dimensionality and structure of the physical world. This text is concerned with exposing these regularities through unified geometric principles that can be applied throughout a wide spectrum of applications. Such a 'geometric unification' endeavour, in the spirit of Felix Klein's Erlangen Program, serves a dual purpose: on one hand, it provides a common mathematical framework to study the most successful neural network architectures, such as CNNs, RNNs, GNNs, and Transformers. On the other hand, it gives a constructive procedure to incorporate prior physical knowledge into neural architectures and provide principled way to build future architectures yet to be invented.",2021,793,abs/2104.13478,"[1732570.0, 143627859.0, 2056266.0, 1742197495.0]",1732570.0,Tirana,arXiv.org,"['learning', 'methods', 'principles', 'deep learning', 'Deep Learning']"
024006d4c2a89f7acacc6e4438d156525b60a98f,Continuous control with deep reinforcement learning,https://www.semanticscholar.org/paper/024006d4c2a89f7acacc6e4438d156525b60a98f,JournalArticle,"We adapt the ideas underlying the success of Deep Q-Learning to the continuous action domain. We present an actor-critic, model-free algorithm based on the deterministic policy gradient that can operate over continuous action spaces. Using the same learning algorithm, network architecture and hyper-parameters, our algorithm robustly solves more than 20 simulated physics tasks, including classic problems such as cartpole swing-up, dexterous manipulation, legged locomotion and car driving. Our algorithm is able to find policies whose performance is competitive with those found by a planning algorithm with full access to the dynamics of the domain and its derivatives. We further demonstrate that for many of the tasks the algorithm can learn policies end-to-end: directly from raw pixel inputs.",2015,10952,abs/1509.02971,"[2542999.0, 2323922.0, 1863250.0, 2801204.0, 1968210.0, 2109481.0, 145824029.0, 1688276.0]",2542999.0,Belgrade,International Conference on Learning Representations,"['algorithm', 'action', 'domain', 'deep learning', 'Deep Learning']"
8388f1be26329fa45e5807e968a641ce170ea078,Unsupervised Representation Learning with Deep Convolutional Generative Adversarial Networks,https://www.semanticscholar.org/paper/8388f1be26329fa45e5807e968a641ce170ea078,JournalArticle,"In recent years, supervised learning with convolutional networks (CNNs) has seen huge adoption in computer vision applications. Comparatively, unsupervised learning with CNNs has received less attention. In this work we hope to help bridge the gap between the success of CNNs for supervised learning and unsupervised learning. We introduce a class of CNNs called deep convolutional generative adversarial networks (DCGANs), that have certain architectural constraints, and demonstrate that they are a strong candidate for unsupervised learning. Training on various image datasets, we show convincing evidence that our deep convolutional adversarial pair learns a hierarchy of representations from object parts to scenes in both the generator and discriminator. Additionally, we use the learned features for novel tasks - demonstrating their applicability as general image representations.",2015,12658,abs/1511.06434,"[38909097.0, 2096458.0, 2127604.0]",38909097.0,Monaco,International Conference on Learning Representations,"['cnns', 'learning', 'networks', 'deep learning', 'Deep Learning']"
0c00a328fa7cd56ee60338c54e89bd48310db80b,Beyond a Gaussian Denoiser: Residual Learning of Deep CNN for Image Denoising,https://www.semanticscholar.org/paper/0c00a328fa7cd56ee60338c54e89bd48310db80b,JournalArticle,"The discriminative model learning for image denoising has been recently attracting considerable attentions due to its favorable denoising performance. In this paper, we take one step forward by investigating the construction of feed-forward denoising convolutional neural networks (DnCNNs) to embrace the progress in very deep architecture, learning algorithm, and regularization method into image denoising. Specifically, residual learning and batch normalization are utilized to speed up the training process as well as boost the denoising performance. Different from the existing discriminative denoising models which usually train a specific model for additive white Gaussian noise at a certain noise level, our DnCNN model is able to handle Gaussian denoising with unknown noise level (i.e., blind Gaussian denoising). With the residual learning strategy, DnCNN implicitly removes the latent clean image in the hidden layers. This property motivates us to train a single DnCNN model to tackle with several general image denoising tasks, such as Gaussian denoising, single image super-resolution, and JPEG image deblocking. Our extensive experiments demonstrate that our DnCNN model can not only exhibit high effectiveness in several general image denoising tasks, but also be efficiently implemented by benefiting from GPU computing.",2016,5760,26,"[144110274.0, 1724520.0, 39773686.0, 1803714.0, 36685537.0]",144110274.0,London,IEEE Transactions on Image Processing,"['image', 'model', 'gaussian', 'deep learning', 'Deep Learning']"
8ec5896b4490c6e127d1718ffc36a3439d84cb81,On Large-Batch Training for Deep Learning: Generalization Gap and Sharp Minima,https://www.semanticscholar.org/paper/8ec5896b4490c6e127d1718ffc36a3439d84cb81,JournalArticle,"The stochastic gradient descent (SGD) method and its variants are algorithms of choice for many Deep Learning tasks. These methods operate in a small-batch regime wherein a fraction of the training data, say $32$-$512$ data points, is sampled to compute an approximation to the gradient. It has been observed in practice that when using a larger batch there is a degradation in the quality of the model, as measured by its ability to generalize. We investigate the cause for this generalization drop in the large-batch regime and present numerical evidence that supports the view that large-batch methods tend to converge to sharp minimizers of the training and testing functions - and as is well known, sharp minima lead to poorer generalization. In contrast, small-batch methods consistently converge to flat minimizers, and our experiments support a commonly held view that this is due to the inherent noise in the gradient estimation. We discuss several strategies to attempt to help large-batch methods eliminate this generalization gap.",2016,2508,abs/1609.04836,"[2844898.0, 2205699.0, 2784955.0, 1711231.0, 144669504.0]",2844898.0,Tirana,International Conference on Learning Representations,"['methods', 'generalization', 'largebatch', 'deep learning', 'Deep Learning']"
e30d9b8ce108d982169621b88a5e3fb69fec70e1,Using Deep Learning for Image-Based Plant Disease Detection,https://www.semanticscholar.org/paper/e30d9b8ce108d982169621b88a5e3fb69fec70e1,JournalArticle,"Crop diseases are a major threat to food security, but their rapid identification remains difficult in many parts of the world due to the lack of the necessary infrastructure. The combination of increasing global smartphone penetration and recent advances in computer vision made possible by deep learning has paved the way for smartphone-assisted disease diagnosis. Using a public dataset of 54,306 images of diseased and healthy plant leaves collected under controlled conditions, we train a deep convolutional neural network to identify 14 crop species and 26 diseases (or absence thereof). The trained model achieves an accuracy of 99.35% on a held-out test set, demonstrating the feasibility of this approach. Overall, the approach of training deep learning models on increasingly large and publicly available image datasets presents a clear path toward smartphone-assisted crop disease diagnosis on a massive global scale.",2016,2313,7,"[24178944.0, 2068146094.0, 3046313.0]",24178944.0,Sofia,Frontiers in Plant Science,"['crop', 'learning', 'disease', 'deep learning', 'Deep Learning']"
150f95f9c73820e0a0fa1546140e9f2bdfd25954,Temporal Graph Networks for Deep Learning on Dynamic Graphs,https://www.semanticscholar.org/paper/150f95f9c73820e0a0fa1546140e9f2bdfd25954,JournalArticle,"Graph Neural Networks (GNNs) have recently become increasingly popular due to their ability to learn complex systems of relations or interactions arising in a broad spectrum of problems ranging from biology and particle physics to social networks and recommendation systems. Despite the plethora of different models for deep learning on graphs, few approaches have been proposed thus far for dealing with graphs that present some sort of dynamic nature (e.g. evolving features or connectivity over time). In this paper, we present Temporal Graph Networks (TGNs), a generic, efficient framework for deep learning on dynamic graphs represented as sequences of timed events. Thanks to a novel combination of memory modules and graph-based operators, TGNs are able to significantly outperform previous approaches being at the same time more computationally efficient. We furthermore show that several previous models for learning on dynamic graphs can be cast as specific instances of our framework. We perform a detailed ablation study of different components of our framework and devise the best configuration that achieves state-of-the-art performance on several transductive and inductive prediction tasks for dynamic graphs.",2020,386,abs/2006.10637,"[2056294358.0, 2029302.0, 51484149.0, 1775620.0, 2500309.0, 1732570.0]",2056294358.0,Oslo,arXiv.org,"['graphs', 'networks', 'framework', 'deep learning', 'Deep Learning']"
31f10a6f602bef0306ac37322f84f6163c8a8ecb,CheXNet: Radiologist-Level Pneumonia Detection on Chest X-Rays with Deep Learning,https://www.semanticscholar.org/paper/31f10a6f602bef0306ac37322f84f6163c8a8ecb,JournalArticle,"We develop an algorithm that can detect pneumonia from chest X-rays at a level exceeding practicing radiologists. Our algorithm, CheXNet, is a 121-layer convolutional neural network trained on ChestX-ray14, currently the largest publicly available chest X-ray dataset, containing over 100,000 frontal-view X-ray images with 14 diseases. Four practicing academic radiologists annotate a test set, on which we compare the performance of CheXNet to that of radiologists. We find that CheXNet exceeds average radiologist performance on the F1 metric. We extend CheXNet to detect all 14 diseases in ChestX-ray14 and achieve state of the art results on all 14 diseases.",2017,2257,abs/1711.05225,"[2706258.0, 46559852.0, 29972904.0, 145951921.0, 3776937.0, 15069782.0, 51235411.0, 30043065.0, 2356307.0, 3474704.0, 4204731.0, 34699434.0]",2706258.0,Stockholm,arXiv.org,"['chexnet', 'radiologists', 'diseases', 'deep learning', 'Deep Learning']"
f9314fd99be5f2b1b3efcfab87197d578160d553,Deep Learning Enabled Semantic Communication Systems,https://www.semanticscholar.org/paper/f9314fd99be5f2b1b3efcfab87197d578160d553,JournalArticle,"Recently, deep learned enabled end-to-end communication systems have been developed to merge all physical layer blocks in the traditional communication systems, which make joint transceiver optimization possible. Powered by deep learning, natural language processing has achieved great success in analyzing and understanding a large amount of language texts. Inspired by research results in both areas, we aim to provide a new view on communication systems from the semantic level. Particularly, we propose a deep learning based semantic communication system, named DeepSC, for text transmission. Based on the Transformer, the DeepSC aims at maximizing the system capacity and minimizing the semantic errors by recovering the meaning of sentences, rather than bit- or symbol-errors in traditional communications. Moreover, transfer learning is used to ensure the DeepSC applicable to different communication environments and to accelerate the model training process. To justify the performance of semantic communications accurately, we also initialize a new metric, named sentence similarity. Compared with the traditional communication system without considering semantic information exchange, the proposed DeepSC is more robust to channel variation and is able to achieve better performance, especially in the low signal-to-noise (SNR) regime, as demonstrated by the extensive simulation results.",2020,493,69,"[66320873.0, 67022972.0, 1410112765.0, 143604406.0]",66320873.0,Warsaw,IEEE Transactions on Signal Processing,"['communication', 'deepsc', 'systems', 'deep learning', 'Deep Learning']"
