paperId,title,url,publicationTypes,abstract,year,citationCount,authorIds,corresponding_author,venue,number_reviewers,reviewers,approved,comments,proceedings,edition,keywords
9b529fe170823f95509585d5aa39fa01a43558fd,How Does NLP Benefit Legal System: A Summary of Legal Artificial Intelligence,https://www.semanticscholar.org/paper/9b529fe170823f95509585d5aa39fa01a43558fd,Conference,"Legal Artificial Intelligence (LegalAI) focuses on applying the technology of artificial intelligence, especially natural language processing, to benefit tasks in the legal domain. In recent years, LegalAI has drawn increasing attention rapidly from both AI researchers and legal professionals, as LegalAI is beneficial to the legal system for liberating legal professionals from a maze of paperwork. Legal professionals often think about how to solve tasks from rule-based and symbol-based methods, while NLP researchers concentrate more on data-driven and embedding methods. In this paper, we introduce the history, the current state, and the future directions of research in LegalAI. We illustrate the tasks from the perspectives of legal professionals and NLP researchers and show several representative applications in LegalAI. We conduct experiments and provide an in-depth analysis of the advantages and disadvantages of existing works to explore possible future directions. You can find the implementation of our work from https://github.com/thunlp/CLAIM.",2020,193,"51125639, 51131083, 2652217, 145086110, 49293587, 1753344",51125639,Zagreb,3,"2135403, 3144356, 1680740",Y,"“Customers” randomly appear throughout the task and the taxi agents receive reward for moving to the same square as a customer.;identifying bugs in programs where the wrong variable is used, and;If the loss for the task is proper, then it's well known how to construct a divergence which coincides with the optimal risk.",Annual Meeting of the Association for Computational Linguistics,20,"legalai,professionals,tasks,nlp,NLP"
68a3d32416977e88cf1bfa4ad548d403f5f089d6,Rethinking Stealthiness of Backdoor Attack against NLP Models,https://www.semanticscholar.org/paper/68a3d32416977e88cf1bfa4ad548d403f5f089d6,Conference,"Recent researches have shown that large natural language processing (NLP) models are vulnerable to a kind of security threat called the Backdoor Attack. Backdoor attacked models can achieve good performance on clean test sets but perform badly on those input sentences injected with designed trigger words. In this work, we point out a potential problem of current backdoor attacking research: its evaluation ignores the stealthiness of backdoor attacks, and most of existing backdoor attacking methods are not stealthy either to system deployers or to system users. To address this issue, we first propose two additional stealthiness-based metrics to make the backdoor attacking evaluation more credible. We further propose a novel word-based backdoor attacking method based on negative data augmentation and modifying word embeddings, making an important step towards achieving stealthy backdoor attacking. Experiments on sentiment analysis and toxic detection tasks show that our method is much stealthier while maintaining pretty good attacking performance. Our code is available at https://github.com/lancopku/SOS.",2021,68,"2120801160, 2149202150, 50492525, 2108485106, 2130282986",2120801160,Tirana,3,"1786639, 49528584, 50738985",Y,"On empirical evaluation, I already mentioned that it impossible to understand what the classification problem on TIMIT is. I suspect it might be speaker identification.;4) Novelty The main contribution of this paper is basically a set of experiments looking into architectural choices.;This section could be improved by demonstrating the approach on more datasets.",Annual Meeting of the Association for Computational Linguistics,21,"backdoor,nlp,models,performance,NLP"
8dce62b18bdea587c07cb4769a05ca0a816d09ba,"The Language Interpretability Tool: Extensible, Interactive Visualizations and Analysis for NLP Models",https://www.semanticscholar.org/paper/8dce62b18bdea587c07cb4769a05ca0a816d09ba,Conference,"We present the Language Interpretability Tool (LIT), an open-source platform for visualization and understanding of NLP models. We focus on core questions about model behavior: Why did my model make this prediction? When does it perform poorly? What happens under a controlled change in the input? LIT integrates local explanations, aggregate analysis, and counterfactual generation into a streamlined, browser-based interface to enable rapid exploration and error analysis. We include case studies for a diverse set of workflows, including exploring counterfactuals for sentiment analysis, measuring gender bias in coreference systems, and exploring local behavior in text generation. LIT supports a wide range of models—including classification, seq2seq, and structured prediction—and is highly extensible through a declarative, framework-agnostic API. LIT is under active development, with code and full documentation available at https://github.com/pair-code/lit.",2020,150,"6117577, 49556437, 1994065972, 2843215, 1388485917, 3159346, 122064392, 51478016, 146419516, 49849144, 2061016887",6117577,Bern,2,"2285816475, 2168853963",Y,"See e.g. the discussion in ""Variational Lossy Autoencoder"" (Chen et al. 2016) - Experiments are not complete (e.g. for AR, as noted in the paper).;I could imagine a network learning to ignore features of objects that tend to wander over time.",Conference on Empirical Methods in Natural Language Processing,20,"analysis,nlp,models,model,NLP"
c50a909e20bd07f4aea09dc6dae539b45b406a96,Evaluation of BERT and ALBERT Sentence Embedding Performance on Downstream NLP Tasks,https://www.semanticscholar.org/paper/c50a909e20bd07f4aea09dc6dae539b45b406a96,Conference,"Contextualized representations from a pre-trained language model are central to achieve a high performance on downstream NLP task. The pre-trained BERT and A Lite BERT (ALBERT) models can be fine-tuned to give state-of-the-art results in sentence-pair regressions such as semantic textual similarity (STS) and natural language inference (NLI). Although BERT-based models yield the [CLS] token vector as a reasonable sentence embedding, the search for an optimal sentence embedding scheme remains an active research area in computational linguistics. This paper explores on sentence embedding models for BERT and ALBERT. In particular, we take a modified BERT network with siamese and triplet network structures called Sentence-BERT (SBERT) and replace BERT with ALBERT to create Sentence-ALBERT (SALBERT). We also experiment with an outer CNN sentence-embedding network for SBERT and SALBERT. We evaluate performances of all sentence-embedding models considered using the STS and NLI datasets. The empirical results indicate that our CNN architecture improves ALBERT models substantially more than BERT models for STS benchmark. Despite significantly fewer model parameters, ALBERT sentence embedding is highly competitive to BERT in downstream NLP evaluations.",2021,66,"2111538614, 2125022424, 2046999993, 2163133",2111538614,Stockholm,3,"1492047220, 1630331317, 20829758",Y,"Moreover, I like the qualitative experiment (Figure 2) in which the tree is used to vary a latent dimension to change the digit’s class.;For PTB and Text8, the results are comparable to recurrent batchnorm with similar number of parameters, however the recurrent batchnorm model has only 1 layer, whereas the proposed architecture has 36 layers.;2.  They argue that they don't need to separate train and test, but I think it is important to be sure that the generated programs work on test cases that are not a part of the reward function.",International Conference on Pattern Recognition,25,"bert,models,albert,nlp,NLP"
e5d720767b7a539bb2edaa98eaf572a4506a79c6,Beyond Fair Pay: Ethical Implications of NLP Crowdsourcing,https://www.semanticscholar.org/paper/e5d720767b7a539bb2edaa98eaf572a4506a79c6,Conference,"The use of crowdworkers in NLP research is growing rapidly, in tandem with the exponential increase in research production in machine learning and AI. Ethical discussion regarding the use of crowdworkers within the NLP research community is typically confined in scope to issues related to labor conditions such as fair pay. We draw attention to the lack of ethical considerations related to the various tasks performed by workers, including labeling, evaluation, and production. We find that the Final Rule, the common ethical framework used by researchers, did not anticipate the use of online crowdsourcing platforms for data collection, resulting in gaps between the spirit and practice of human-subjects ethics in NLP research. We enumerate common scenarios where crowdworkers performing NLP tasks are at risk of harm. We thus recommend that researchers evaluate these risks by considering the three ethical principles set up by the Belmont Report. We also clarify some common misconceptions regarding the Institutional Review Board (IRB) application. We hope this paper will serve to reopen the discussion within our community regarding the ethical use of crowdworkers.",2021,63,"1380557800, 115300694, 2072404217, 1746959",1380557800,Athens,3,"49356798, 2146058962, 7617146",Y,"An image has many attributes: the glint in the corner of a window, the hue of a leaf.;Is it better to add attention to lower layers or higher layers?;2. The proposed attention mechanism seems to be fairly domain (or task ) specific, and may not be beneficial for strong generalization (generalization over unseen category).",North American Chapter of the Association for Computational Linguistics,21,"crowdworkers,research,nlp,production,NLP"
0427110f0e79f41e69a8eb00a3ec8868bac26a4f,Do NLP Models Know Numbers? Probing Numeracy in Embeddings,https://www.semanticscholar.org/paper/0427110f0e79f41e69a8eb00a3ec8868bac26a4f,Conference,"The ability to understand and work with numbers (numeracy) is critical for many complex reasoning tasks. Currently, most NLP models treat numbers in text in the same way as other tokens—they embed them as distributed vectors. Is this enough to capture numeracy? We begin by investigating the numerical reasoning capabilities of a state-of-the-art question answering model on the DROP dataset. We find this model excels on questions that require numerical reasoning, i.e., it already captures numeracy. To understand how this capability emerges, we probe token embedding methods (e.g., BERT, GloVe) on synthetic list maximum, number decoding, and addition tasks. A surprising degree of numeracy is naturally present in standard embeddings. For example, GloVe and word2vec accurately encode magnitude for numbers up to 1,000. Furthermore, character-level embeddings are even more precise—ELMo captures numeracy the best for all pre-trained methods—but BERT, which uses sub-word units, is less exact.",2019,219,"145217343, 1705260, 48831399, 34650964, 40642935",145217343,Copenhagen,3,"2078772072, 2110760082, 1492047220",Y,"Indeed, the authors have discussed their implementation in Section 3.3, so, how their method works in practice?;The authors show mixup provides improvement over baselines in the following settings: * Image Classification on Imagenet.;see Fig.2 —> see Fig.1 page 4just before equation 8: the the",Conference on Empirical Methods in Natural Language Processing,19,"numeracy,numbers,reasoning,nlp,NLP"
2743e66939b30c43affb3c9e31f20cfac2109045,Two Contrasting Data Annotation Paradigms for Subjective NLP Tasks,https://www.semanticscholar.org/paper/2743e66939b30c43affb3c9e31f20cfac2109045,Conference,"Labelled data is the foundation of most natural language processing tasks. However, labelling data is difficult and there often are diverse valid beliefs about what the correct data labels should be. So far, dataset creators have acknowledged annotator subjectivity, but rarely actively managed it in the annotation process. This has led to partly-subjective datasets that fail to serve a clear downstream use. To address this issue, we propose two contrasting paradigms for data annotation. The descriptive paradigm encourages annotator subjectivity, whereas the prescriptive paradigm discourages it. Descriptive annotation allows for the surveying and modelling of different beliefs, whereas prescriptive annotation enables the training of models that consistently apply one belief. We discuss benefits and challenges in implementing both paradigms, and argue that dataset creators should explicitly aim for one or the other to facilitate the intended use of their dataset. Lastly, we conduct an annotation experiment using hate speech data that illustrates the contrast between the two paradigms.",2021,85,"2043232919, 2737827, 2022288, 1970864",2043232919,Kiev,2,"2145413970, 1596817678",Y,I think this is a nice example of a detailed analysis of the representations acquired by a reinforcement learning agent.;I don't understand what is offered beyond the original papers.,North American Chapter of the Association for Computational Linguistics,21,"data,annotation,beliefs,nlp,NLP"
ca115a9eb54e2875b9d4c4c3d5ed8adcb399dbf8,RAP: Robustness-Aware Perturbations for Defending against Backdoor Attacks on NLP Models,https://www.semanticscholar.org/paper/ca115a9eb54e2875b9d4c4c3d5ed8adcb399dbf8,Conference,"Backdoor attacks, which maliciously control a well-trained model’s outputs of the instances with specific triggers, are recently shown to be serious threats to the safety of reusing deep neural networks (DNNs). In this work, we propose an efficient online defense mechanism based on robustness-aware perturbations. Specifically, by analyzing the backdoor training process, we point out that there exists a big gap of robustness between poisoned and clean samples. Motivated by this observation, we construct a word-based robustness-aware perturbation to distinguish poisoned samples from clean samples to defend against the backdoor attacks on natural language processing (NLP) models. Moreover, we give a theoretical analysis about the feasibility of our robustness-aware perturbation-based defense method. Experimental results on sentiment analysis and toxic detection tasks show that our method achieves better defending performance and much lower computational costs than existing online defense methods. Our code is available at https://github.com/lancopku/RAP.",2021,51,"2120801160, 2149202150, 50492525, 2108485135, 11774802",2120801160,Vienna,3,"50593332, 1630331317, 2155516106",Y,"We have to, however, evaluate the approach on what it is able to do at the moment.;Overall, this works seems somewhat too preliminary at this stage.;In particular, they aim at generating a complete set that fully specifies the behavior of the oracle.",Conference on Empirical Methods in Natural Language Processing,21,"backdoor,defense,samples,nlp,NLP"
9eea59c34f139f3d2153226c8cf026e975622074,Memorization vs. Generalization : Quantifying Data Leakage in NLP Performance Evaluation,https://www.semanticscholar.org/paper/9eea59c34f139f3d2153226c8cf026e975622074,Conference,"Public datasets are often used to evaluate the efficacy and generalizability of state-of-the-art methods for many tasks in natural language processing (NLP). However, the presence of overlap between the train and test datasets can lead to inflated results, inadvertently evaluating the model’s ability to memorize and interpreting it as the ability to generalize. In addition, such data sets may not provide an effective indicator of the performance of these methods in real world scenarios. We identify leakage of training data into test data on several publicly available datasets used to evaluate NLP tasks, including named entity recognition and relation extraction, and study them to assess the impact of that leakage on the model’s ability to memorize versus generalize.",2021,56,"26940961, 150147667, 1404100607",26940961,Dublin,2,"2810600, 2109184366",Y,"1.  The paper misses some more recent reference, e.g. [a,b].;They apply this architecture on the same task as the original article: document classification; they use a logistic regression on the extracted representation.",Conference of the European Chapter of the Association for Computational Linguistics,21,"datasets,nlp,ability,data,NLP"
fafa541419b3756968fe5b3156c6f0257cb29c23,Visualizing and Understanding Neural Models in NLP,https://www.semanticscholar.org/paper/fafa541419b3756968fe5b3156c6f0257cb29c23,Conference,"While neural networks have been successfully applied to many NLP tasks the resulting vector-based models are very difficult to interpret. For example it's not clear how they achieve {\em compositionality}, building sentence meaning from the meanings of words and phrases. In this paper we describe four strategies for visualizing compositionality in neural models for NLP, inspired by similar work in computer vision. We first plot unit values to visualize compositionality of negation, intensification, and concessive clauses, allow us to see well-known markedness asymmetries in negation. We then introduce three simple and straightforward methods for visualizing a unit's {\em salience}, the amount it contributes to the final composed meaning: (1) gradient back-propagation, (2) the variance of a token from the average word node, (3) LSTM-style gates that measure information flow. We test our methods on sentiment using simple recurrent nets and LSTMs. Our general-purpose methods may have wide applications for understanding compositionality and other semantic properties of deep networks , and also shed light on why LSTMs outperform simple recurrent nets,",2015,636,"49298465, 39717886, 144547315, 1746807",49298465,Madrid,2,"2108706355, 2115215055",Y,"Is this on bAbi as well?;But, it would be good if this can be supported with real life examples.",North American Chapter of the Association for Computational Linguistics,15,"compositionality,nlp,methods,networks,NLP"
1cf2e9e198feef3893da2800a7949f6880ddc084,ExplainaBoard: An Explainable Leaderboard for NLP,https://www.semanticscholar.org/paper/1cf2e9e198feef3893da2800a7949f6880ddc084,Conference,"With the rapid development of NLP research, leaderboards have emerged as one tool to track the performance of various systems on various NLP tasks. They are effective in this goal to some extent, but generally present a rather simplistic one-dimensional view of the submitted systems, communicated only through holistic accuracy numbers. In this paper, we present a new conceptualization and implementation of NLP evaluation: the ExplainaBoard, which in addition to inheriting the functionality of the standard leaderboard, also allows researchers to (i) diagnose strengths and weaknesses of a single system (e.g. what is the best-performing system bad at?) (ii) interpret relationships between multiple systems. (e.g. where does system A outperform system B? What if we combine systems A, B and C?) and (iii) examine prediction results closely (e.g. what are common errors made by multiple systems or in what contexts do particular errors occur?). So far, ExplainaBoard covers more than 400 systems, 50 datasets, 40 languages, and 12 tasks. We not only released an online platform at the website but also make our evaluation tool an API with MIT Licence at Github and PyPi that allows users to conveniently assess their models offline. We additionally release all output files from systems that we have run or collected to motivate “output-driven” research in the future.",2021,50,"144118452, 41037252, 2116642640, 30300197, 46923811, 2087363104, 2108176413, 1796245019, 14199369, 1700325",144118452,Lisbon,3,"1739899643, 31380410, 115504645",Y,"One direction to strengthen this paper is to examine if RMN can do better than pair-wise interactions (and other baselines) for more complex reasoning tasks.;However, according to me, the fact that it provides no model description, no model analysis, no modification of the model to improve the sentiment discovery, prevents this article from being publicized at ICLR.;The technique systematically interacts with the oracle using observations, which are abstractions of environment states, and it is guaranteed to produce a data set that completely specifies the oracle.",Annual Meeting of the Association for Computational Linguistics,21,"systems,nlp,system,research,NLP"
d1206ccabd1980848f14472d6548251c2fab7963,Exploring and Predicting Transferability across NLP Tasks,https://www.semanticscholar.org/paper/d1206ccabd1980848f14472d6548251c2fab7963,Conference,"Recent advances in NLP demonstrate the effectiveness of training large-scale language models and transferring them to downstream tasks. Can fine-tuning these models on tasks other than language modeling further improve performance? In this paper, we conduct an extensive study of the transferability between 33 NLP tasks across three broad classes of problems (text classification, question answering, and sequence labeling). Our results show that transfer learning is more beneficial than previously thought, especially when target task data is scarce, and can improve performance even when the source task is small or differs substantially from the target task (e.g., part-of-speech tagging transfers well to the DROP QA dataset). We also develop task embeddings that can be used to predict the most transferable source tasks for a given target task, and we validate their effectiveness in experiments controlled for source and target data size. Overall, our experiments reveal that factors such as source data size, task and domain similarity, and task complexity all play a role in determining transferability.",2020,131,"144244743, 1664686681, 2227827, 2041695, 3382568, 1401265033, 35208858, 2136562",144244743,Vilnius,2,"1524732527, 28552618",Y,"Some reasons below: * There are no specific results on properties of the divergences, or axioms that justify them.;On empirical evaluation, I already mentioned that it impossible to understand what the classification problem on TIMIT is. I suspect it might be speaker identification.",Conference on Empirical Methods in Natural Language Processing,20,"task,tasks,source,nlp,NLP"
30f233eecca2239ee1dd754914324092e53f8f19,Evaluation Examples are not Equally Informative: How should that change NLP Leaderboards?,https://www.semanticscholar.org/paper/30f233eecca2239ee1dd754914324092e53f8f19,Conference,"Leaderboards are widely used in NLP and push the field forward. While leaderboards are a straightforward ranking of NLP models, this simplicity can mask nuances in evaluation items (examples) and subjects (NLP models). Rather than replace leaderboards, we advocate a re-imagining so that they better highlight if and where progress is made. Building on educational testing, we create a Bayesian leaderboard model where latent subject skill and latent item difficulty predict correct responses. Using this model, we analyze the ranking reliability of leaderboards. Afterwards, we show the model can guide what to annotate, identify annotation errors, detect overfitting, and identify informative examples. We conclude with recommendations for future benchmark tasks.",2021,48,"145009056, 40080808, 49462969, 9051130, 3422908, 1389036863",145009056,Madrid,3,"39703662, 2254124342, 49248672",Y,"If we consider e.g., a linear 1-layer autoencoder to be equivalent to PCA (without the rnn layers), in essence this formulation is closely related to applying pca to reduce the initial dimensionality and then t-sne.;To my understanding, because of the presence of the NER in the With-NE-Table model, you could directly do update to the NE embeddings and query from the DB using a combination of embedding and the NE words (as the paper does), whereas the W/O-NE-Table model cannot because of lack of the NER.;First, the description of what is the prior used by batch normalization in section 3.3 is unsatisfactory.",Annual Meeting of the Association for Computational Linguistics,21,"leaderboards,nlp,model,models,NLP"
c4cdf2e0d89aadb13bf9c61654ff9e17be2b01b9,BadNL: Backdoor Attacks against NLP Models with Semantic-preserving Improvements,https://www.semanticscholar.org/paper/c4cdf2e0d89aadb13bf9c61654ff9e17be2b01b9,Conference,"Deep neural networks (DNNs) have progressed rapidly during the past decade and have been deployed in various real-world applications. Meanwhile, DNN models have been shown to be vulnerable to security and privacy attacks. One such attack that has attracted a great deal of attention recently is the backdoor attack. Specifically, the adversary poisons the target model’s training set to mislead any input with an added secret trigger to a target class. Previous backdoor attacks predominantly focus on computer vision (CV) applications, such as image classification. In this paper, we perform a systematic investigation of backdoor attack on NLP models, and propose BadNL, a general NLP backdoor attack framework including novel attack methods. Specifically, we propose three methods to construct triggers, namely BadChar, BadWord, and BadSentence, including basic and semantic-preserving variants. Our attacks achieve an almost perfect attack success rate with a negligible effect on the original model’s utility. For instance, using the BadChar, our backdoor attack achieves a 98.9% attack success rate with yielding a utility improvement of 1.5% on the SST-5 dataset when only poisoning 3% of the original set. Moreover, we conduct a user study to prove that our triggers can well preserve the semantics from humans perspective.",2020,124,"151257231, 66697271, 153642281, 144588806, 2118869261, 40238834, 2109716565, 2145954003",151257231,Sofia,2,"145966834, 1407546424",Y,"Considering that this is a big, complicated system, it is crucial that the authors included both an ablation experiment to see which pieces were most important, and an experiment that indicates the amount of labeled data that would be required to achieve the same results with a supervised system.;The theory is not strong and the experiments don't necessary support the intuitive claims made in the paper.",Asia-Pacific Computer Systems Architecture Conference,37,"attack,backdoor,nlp,applications,NLP"
00cd2650a89734105fa0c0aba3bf07935b318290,GLUECoS: An Evaluation Benchmark for Code-Switched NLP,https://www.semanticscholar.org/paper/00cd2650a89734105fa0c0aba3bf07935b318290,Conference,"Code-switching is the use of more than one language in the same conversation or utterance. Recently, multilingual contextual embedding models, trained on multiple monolingual corpora, have shown promising results on cross-lingual and multilingual tasks. We present an evaluation benchmark, GLUECoS, for code-switched languages, that spans several NLP tasks in English-Hindi and English-Spanish. Specifically, our evaluation benchmark includes Language Identification from text, POS tagging, Named Entity Recognition, Sentiment Analysis, Question Answering and a new task for code-switching, Natural Language Inference. We present results on all these tasks using cross-lingual word embedding models and multilingual models. In addition, we fine-tune multilingual models on artificially generated code-switched data. Although multilingual models perform significantly better than cross-lingual models, our results show that in most tasks, across both language pairs, multilingual models fine-tuned on code-switched data perform best, showing that multilingual models can be further optimized for code-switching tasks.",2020,112,"1452678825, 34725175, 48180698, 3010457, 143990839",1452678825,Bratislava,2,"2412941, 2115853457",Y,"In Section 3.2, the authors listed a couple of loss functions.;Motivation In this paper, the authors consider the problem of generating a training data set for the neural programmer-interpreter from an executable oracle.",Annual Meeting of the Association for Computational Linguistics,20,"models,tasks,language,nlp,NLP"
4954fa180728932959997a4768411ff9136aac81,TensorFlow: A system for large-scale machine learning,https://www.semanticscholar.org/paper/4954fa180728932959997a4768411ff9136aac81,Conference,"TensorFlow is a machine learning system that operates at large scale and in heterogeneous environments. Tensor-Flow uses dataflow graphs to represent computation, shared state, and the operations that mutate that state. It maps the nodes of a dataflow graph across many machines in a cluster, and within a machine across multiple computational devices, including multicore CPUs, general-purpose GPUs, and custom-designed ASICs known as Tensor Processing Units (TPUs). This architecture gives flexibility to the application developer: whereas in previous ""parameter server"" designs the management of shared state is built into the system, TensorFlow enables developers to experiment with novel optimizations and training algorithms. TensorFlow supports a variety of applications, with a focus on training and inference on deep neural networks. Several Google services use TensorFlow in production, we have released it as an open-source project, and it has become widely used for machine learning research. In this paper, we describe the TensorFlow dataflow model and demonstrate the compelling performance that TensorFlow achieves for several real-world applications.",2016,16886,"2057642721, 144758007, 2108406634, 2545358, 36347083, 49959210, 145139947, 1780892, 2060655766, 2090818, 1942300, 3369421, 3089272, 144375552, 20154699, 32163737, 2080690, 2053781980, 47941411, 35078078, 2117163698, 2108113547",2057642721,Zagreb,2,"145071265, 1404359012",Y,Is it meaningful to perform ADD or SUBSTRACT on the leaned code?;“We can quantitatively determine how close the posterior is to a FFG distribution by comparing the Optimal FFG bound and the Optimal Flow bound.”: Why not just compare the optimal with the AIS evaluation?,USENIX Symposium on Operating Systems Design and Implementation,16,"tensorflow,machine,state,machine learning,Machine Learning"
f9c990b1b5724e50e5632b94fdb7484ece8a6ce7,Convolutional LSTM Network: A Machine Learning Approach for Precipitation Nowcasting,https://www.semanticscholar.org/paper/f9c990b1b5724e50e5632b94fdb7484ece8a6ce7,Conference,"The goal of precipitation nowcasting is to predict the future rainfall intensity in a local region over a relatively short period of time. Very few previous studies have examined this crucial and challenging weather forecasting problem from the machine learning perspective. In this paper, we formulate precipitation nowcasting as a spatiotemporal sequence forecasting problem in which both the input and the prediction target are spatiotemporal sequences. By extending the fully connected LSTM (FC-LSTM) to have convolutional structures in both the input-to-state and state-to-state transitions, we propose the convolutional LSTM (ConvLSTM) and use it to build an end-to-end trainable model for the precipitation nowcasting problem. Experiments show that our ConvLSTM network captures spatiotemporal correlations better and consistently outperforms FC-LSTM and the state-of-the-art operational ROVER algorithm for precipitation nowcasting.",2015,6501,"3008587, 2192200, 49528584, 1739816, 145771919, 2183294",3008587,Madrid,3,"48510386, 1825752990, 2545358",Y,"Good contribution The paper is well written, and the authors do an admirable job of motivating their primary contributions throughout the early portions of the paper.;The paper is overall well written (though check Comment 3 below), it covers the related work well and it includes an insightful discussion about the importance of high rank models.;Inclusion of Assumption 3 would in particular require better justification.",Neural Information Processing Systems,15,"precipitation,problem,nowcasting,machine learning,Machine Learning"
53b047e503f4c24602f376a774d653f7ed56c024,Practical Black-Box Attacks against Machine Learning,https://www.semanticscholar.org/paper/53b047e503f4c24602f376a774d653f7ed56c024,Conference,"Machine learning (ML) models, e.g., deep neural networks (DNNs), are vulnerable to adversarial examples: malicious inputs modified to yield erroneous model outputs, while appearing unmodified to human observers. Potential attacks include having malicious content like malware identified as legitimate or controlling vehicle behavior. Yet, all existing adversarial example attacks require knowledge of either the model internals or its training data. We introduce the first practical demonstration of an attacker controlling a remotely hosted DNN with no such knowledge. Indeed, the only capability of our black-box adversary is to observe labels given by the DNN to chosen inputs. Our attack strategy consists in training a local model to substitute for the target DNN, using inputs synthetically generated by an adversary and labeled by the target DNN. We use the local substitute to craft adversarial examples, and find that they are misclassified by the targeted DNN. To perform a real-world and properly-blinded evaluation, we attack a DNN hosted by MetaMind, an online deep learning API. We find that their DNN misclassifies 84.24% of the adversarial examples crafted with our substitute. We demonstrate the general applicability of our strategy to many ML techniques by conducting the same attack against models hosted by Amazon and Google, using logistic regression substitutes. They yield adversarial examples misclassified by Amazon and Google at rates of 96.19% and 88.94%. We also find that this black-box attack strategy is capable of evading defense strategies previously found to make adversarial example crafting harder.",2016,3188,"1967156, 144061974, 153440022, 1680133, 144643812, 144231976",1967156,Bucharest,2,"2057642721, 1829303908",Y,This paper introduces a method for regularizing the REINFORCE algorithm by keeping around a small set of known high-quality samples as part of the sample set when performing stochastic gradient estimation.;1. An important point regarding the reference ambiguity problem and eq.,ACM Asia Conference on Computer and Communications Security,16,"dnn,examples,attack,machine learning,Machine Learning"
e8b30ebe3351680c3b039555ae0a8d0865ad829b,Neural Networks And Machine Learning,https://www.semanticscholar.org/paper/e8b30ebe3351680c3b039555ae0a8d0865ad829b,Conference,"Recent years have seen an increase in the popularity of neural network (NN) research. The mammalian brain, which consists of billions of interconnected neurons, is renowned for its ability to perform computationally hard tasks, such as face recognition, body motion planning, and muscle activity control. In an effort to emulate the effectiveness of biological neural networks in learning, artificial neural networks (ANNs) were developed. The NN technique has been the topic of many studies over the last few decades, with applications in many fields including control engineering, automation, aerospace, psychology, economics, healthcare, and energy science. The objective of the discipline of machine learning is to create computers that can independently learn and improve. In this chapter, we have attempted to depict the types of neural networks and machine learning as well as their applications in different industrial disciplines such as science, commerce, and medicine.",2023,76,"102998577, 2215913005, 2215954607, 2215958663, 116180161, 2275394607, 70310638",102998577,Vilnius,2,"2061881331, 2074432",Y,"* There are many estimators for f-divergences (like the ones cited above and many others based e.g. on nearest-neighbors) that are sample-based and thus correspond to the ""implicit"" case that the authors discuss.;After equation 5, the authors suggest categorical loss for discrete problems, but cross-entropy loss might work better.","2023 IEEE 5th International Conference on Cybernetics, Cognition and Machine Learning Applications (ICCCMLA)",5,"networks,control,applications,machine learning,Machine Learning"
9583ac53a19cdf0db81fef6eb0b63e66adbe2324,Machine Learning with Adversaries: Byzantine Tolerant Gradient Descent,https://www.semanticscholar.org/paper/9583ac53a19cdf0db81fef6eb0b63e66adbe2324,Conference,"We study the resilience to Byzantine failures of distributed implementations of Stochastic Gradient Descent (SGD). So far, distributed machine learning frameworks have largely ignored the possibility of failures, especially arbitrary (i.e., Byzantine) ones. Causes of failures include software bugs, network asynchrony, biases in local datasets, as well as attackers trying to compromise the entire system. Assuming a set of n workers, up to f being Byzantine, we ask how resilient can SGD be, without limiting the dimension, nor the size of the parameter space. We first show that no gradient aggregation rule based on a linear combination of the vectors proposed by the workers (i.e, current approaches) tolerates a single Byzantine failure. We then formulate a resilience property of the aggregation rule capturing the basic requirements to guarantee convergence despite f Byzantine workers. We propose Krum, an aggregation rule that satisfies our resilience property, which we argue is the first provably Byzantine-resilient algorithm for distributed SGD. We also report on experimental evaluations of Krum.",2017,1176,"3094352, 9623412, 1727558, 1718150",3094352,Amsterdam,3,"2089990776, 2248549493, 2115692258",Y,"- In Section 4.3, why did you consider the entropy regularizer?;-  Please also discuss the relationships, connections, and possible applications of your technique to other algorithms used in Bayesian optimization, active learning and/or sequential learning, for instance as M. U. Gutmann and J. Corander, “Bayesian optimization for likelihood-free inference of simulator-based statistical mod- els,” Journal of Machine Learning Research, vol.;The authors of this paper propose to use a deterministic policy instead, and apply the deterministic policy gradient DPG (Silver et al., 2014) for optimizing the behavior policy.",Neural Information Processing Systems,17,"resilience,failures,sgd,machine learning,Machine Learning"
