paperId,keywords
957f5b1e7ca48891c2e279aefbfa0f04d989c21e,"['business', 'intelligence', 'study', 'graph database']"
8ef0c1c2030aa265a4e7c836d080c2e2088efde6,"['graph', 'rdbms', 'system', 'graph database']"
9712624bb61abb0da989514cae558cfab61bb9d2,"['networks', 'influencers', 'relationships', 'graph database']"
dadfb3ff45e19dc22456a645f441bbeb17c93c9c,"['protein', 'sequences', 'tool', 'graph database']"
537f5e8e4139392cd2d108f32495e5b2b80151ac,"['data', 'cql', 'graph', 'graph database']"
099043827df60225cf33c820052716cce64d49e9,"['graph', 'facts', 'popularity', 'graph database']"
45674df7143e43bc589cfabd26dd194c2a7f090d,"['data', 'database', 'system', 'graph database']"
a0367346bc355c36badec2d2c47ce55a320cd75e,"['data', 'databases', 'nosql', 'graph database']"
223187cf10a24b62b9b0cf5b146cc83526df2ea5,"['graph', 'database', 'data', 'graph database']"
c2528e88d5554e9df9f9d482ad46cb5331c4d794,"['graph', 'knowledge', 'model', 'graph database']"
10b4b926904ad153f791ec680218e1610747a0c8,"['database', 'data', 'databases', 'graph database']"
f295157f37cfb43cd8d8d2690ea124edc5ea59c2,"['graph', 'systems', 'framework', 'graph database']"
dcbaf58b16ac7ef947879ea37c021466357b291a,"['relationships', 'data', 'mysql', 'graph database']"
32c1e0f9ef6f1e337fe4aa2a4907314e5a3f4a5b,"['subgraph', 'queries', 'graph', 'graph database']"
4cd033a56b19f87f6adfefeef5fcc990306ecf40,"['retrieval', 'ontology', 'data', 'graph database']"
9a0965beef113cc37491004b1848149e00300561,"['place', 'graph', 'model', 'graph database']"
5f7f10f913ecc478ff7ba304c265fd3c700b47d7,"['gdbs', 'erd', 'graph', 'graph database']"
ce3285bf1853f00c00535325851df5c33a0fc5d6,"['fragment', 'drug', 'discovery', 'graph database']"
448959eff044f02040ded5afd483b7c4e811b0ac,"['engineering', 'knowledge', 'graph', 'graph database']"
31d7d7b9c7b776c639316027e6ae5f2ff2673da2,"['graph', 'query', 'pattern', 'graph database']"
746a81aa26d3ebfb81acfd6af958d6a21603cd21,"['information', 'users', 'system', 'graph database']"
c6879e43828b293567f5e2da039d23845189d6a7,"['information', 'channels', 'cyber', 'graph database']"
e89c37b7c2ff465db43c4b9f674867ec4b98aa8b,"['events', 'statepigen', 'database', 'graph database']"
9ce948246c918e2c1846c3fc76d3e1c9ab1b0c2a,"['ingredients', 'application', 'graph', 'graph database']"
ce51eff5b529ee572dab1c1f38f20adc8e89bab2,"['graph', 'data', 'database', 'graph database']"
bbb52447f2f38aad9613ba026f88b57637ffcbea,"['data', 'knowledge', 'search', 'graph database']"
cf523942d56e90db182c5788845f6502da9a307d,"['gnss', 'road', '3d', 'graph database']"
2396dbcfe1f7f9dafc6696c3c06b16fd3029f7a0,"['power', 'grid', 'database', 'graph database']"
fb8e253b8b0358a7b95ddc9ac4c74f93513a9c53,"['graph', 'data', 'geabase', 'graph database']"
7676c02ea839ff1ceb6e5e1427c42bc45e169bde,"['model', 'data', 'database', 'graph database']"
704011527f183b561ea6a75b21e4cefe5aa77fca,"['book', 'metadata', 'recommendation', 'graph database']"
78b2d392ebb100a220ceab6529d26909b27eaa32,"['graph', 'database', 'data', 'graph database']"
b889b1d6944213bc2ca29e3ad07ee65ede20892d,"['graph', 'acaciastream', 'data', 'graph database']"
aa6c2afadd660fe4efbac699f7854e8f6f240c38,"['data', 'comorbid', 'diseases', 'graph database']"
8dd0c1e955c66092ff951941a151336211e6e171,"['data', 'sequence', 'sets', 'data management']"
28b5df48dd23ffc7e7d64fc43e2a420e05ab88f8,"['data', 'milvus', 'vector', 'data management']"
91bda0785eaf642515eefc9ff2ecd7ddbacaccae,"['data', 'classification', 'processing', 'data management']"
02fa2389b1b64b661192e224bed8af6df0ce80f6,"['iiot', 'data', 'equipment', 'data management']"
9f9afed22cdc73be627932270a9bcae341df99d4,"['observability', 'systems', 'importance', 'data management']"
cd5b4b113d5fa90b5dc5aa372111b89d18df88fb,"['research', 'data', 'management', 'data management']"
1ff76ab0fcf22110df62337d462e15d79a2a2593,"['data', 'edge', 'management', 'data management']"
b795c74a0150ec091003ffbaa5bd7d74487c137b,"['data', 'ads', 'management', 'data management']"
799d5a8271887adede035644d878c7bd555576df,"['data', 'management', 'analysis', 'data management']"
98b9086750f08a21c8778ab986339321e9caf790,"['iot', 'data', 'management', 'data management']"
2019cf49b51021a376f9833a53565513f0d8107b,"['model', 'scenario', 'cloud', 'data management']"
447884e7da189102189a156966623335c72199b0,"['ehr', 'data', 'health', 'data management']"
28cc044d5ba938472bc53d87240583982ad21663,"['data', 'solutions', 'systems', 'data management']"
e359e8960b0b09e8685a32927b7818f4b06ef881,"['data', 'management', 'solutions', 'data management']"
ff74bfbd9ebf4c54809873aecb04be27e9402cb8,"['dt', 'data', 'model', 'data management']"
2737a61f6557fe7bf53a608c668de2eff1f582f0,"['data', 'processing', 'gpus', 'data management']"
d7b820af40a9e2660ef700d39f7b2e27b43435c5,"['data', 'store', 'system', 'data management']"
9e66ae24a541255c2d931184498ee116ce81478a,"['iot', 'data', 'management', 'data management']"
3be6a57d6db95bba2962a1f3476414a0a9b230b5,"['data', 'healthcare', 'system', 'data management']"
5687c9e8da574453fd873662b95caec70dac9d1e,"['data', 'devices', 'framework', 'data management']"
b05306f0b142e5afb3974b1b79996e5b82653662,"['data', 'ddc', 'center', 'data management']"
676664ee7471738577f641e6159e7596625b7fdb,"['research', 'data', 'dmp', 'data management']"
eebf1a2705bf4ac256d141b0067f1b0ea1dc7632,"['data', 'learning', 'models', 'data management']"
6ba00c2386f2edc0b43eec442cd1923b5d964633,"['data', 'management', 'tool', 'data management']"
7af07490da518c8ef3cf2ae106071df2c2d0101e,"['quality', 'data', 'pghd', 'data management']"
cf41991d89301c3c12420d150792cb1163999962,"['scm', 'challenges', 'supply', 'data management']"
3b19ca7f051b7bd7ef0f2b1834c4823aca8a01c8,"['data', 'model', 'management', 'data management']"
6dd3e404aac097f63d42dc19fd08c7ec281f90b4,"['data', 'research', 'repositories', 'data management']"
925af6dcb0f8e6f3a5b2613400277be4b5434d10,"['data', 'systems', 'analytics', 'data management']"
d7fddafbbc372da4fa884f67bdc32db71b888806,"['data', 'viruses', 'fragments', 'data management']"
f6dab84c2c00ab92d8ee9d9359d7e530512114f9,"['data', 'finance', 'fbd', 'data management']"
9727206903eb40d4fa42606711bad3402f2ba9aa,"['data', 'management', 'iot', 'data management']"
b7f5973dbf2ef76fcc3aea616a7f72ca79f09020,"['data', 'shm', 'modeling', 'data modeling']"
aea731e7cf33aa3d482b13f42cedbc1adb3271c6,"['variation', 'label', 'labeling', 'data modeling']"
a2ec47b9bcc95d2456a8a42199233e5d9129ef18,"['embeddings', 'data', 'learning', 'data modeling']"
a85c45ce7c893388e8eafa8a653b042e1497db48,"['data', 'edge', 'forecasting', 'data modeling']"
73cbaf5f2441ef3478266b5438c0e90d1ae71652,"['data', 'model', 'inference', 'data modeling']"
d916776e0c6a04b0def4c22257c188776c2edab2,"['process', 'monitoring', 'plantwide', 'data modeling']"
8cb6b81d333f907a3d9d0aa4fb4859bf5984ef78,"['workshop', 'dtw', 'model', 'data modeling']"
b266510f5f9b40d42b51884ad13a1867fb3284fd,"['data', 'model', 'modeling', 'data modeling']"
244e08e109f6f4fa0f846977e1aef1e7b6a9e816,"['data', 'rvflns', 'process', 'data modeling']"
417326e51d78ba8bd2621f23e539b41bbdd336d6,"['data', 'process', 'modeling', 'data modeling']"
627d7d631fd4e0e2179f82199f014deb7ff0ea0b,"['data', 'programs', 'techniques', 'data modeling']"
72a6a5d5864eb915231c7128b90977f1d2acf6e9,"['model', 'data', 'network', 'data modeling']"
6dd481d5eb8d76d4b61a1829c7687d008e0937ab,"['data', 'plasma', 'pipeline', 'data modeling']"
d4ae73ac17c6bc8a537df2cebf50c9b4a6b420d5,"['data', 'enterprise', 'business', 'data modeling']"
eeac4411ae119c6c7ac33a11f762f2495b4dd960,"['heart', 'failure', 'records', 'data modeling']"
b6becea767675ea6ee43c78ce747077a5050019c,"['data', 'model', 'time', 'data modeling']"
ddc6e677715c03fe574319d3f80a3e1577bdbdd3,"['data', 'crosscorrelation', 'structure', 'data modeling']"
63adc1e5086481e36b19b62707a96b799da51e59,"['data', 'modeling', 'model', 'data modeling']"
fdc57c18f3b636c3273542327ae540217972558f,"['radiative', 'landscapes', '3d', 'data modeling']"
e3b94a5f28522e6825aff16ff07d56bd70d26c96,"['yang', 'data', 'language', 'data modeling']"
56ae2837b6cd4d143bbfa4a4b06811d70126106f,"['data', 'method', 'process', 'data modeling']"
818de553ecd306735971aba04bbfc29d17457084,"['clustering', 'data', 'approaches', 'data modeling']"
b4c929c703868b7f6bf7778c1e6f1a2baaac3ae0,"['rvfl', 'algorithms', 'networks', 'data modeling']"
2141334fad7248fc707607bc9453d44686ae07a7,"['data', 'team', 'sport', 'data modeling']"
8ba8a0d18a06752f5a39996ccf1e914da0941443,"['ri', 'polymers', 'values', 'data modeling']"
54a26f5ef4b0524c60249fe98d0fc3646b2791ad,"['power', 'switchedcapacitor', 'stability', 'data modeling']"
00bbc94806ca0821a9c82d8aedf16f0e6263b89f,"['drug', 'use', 'data', 'data modeling']"
f0f1627db35b4942e0f83069f20dd0948fc35d28,"['data', 'challenge', 'datasets', 'data modeling']"
b3f7359c6d5780972c5ea8db016a01f0c705aa01,"['models', 'glmmtmb', 'count', 'data modeling']"
7ed665355ac78bf0c394602dd9d26075195ce2f2,"['analysis', 'range', 'battery', 'data modeling']"
c665003881c3c35589d1e48da1ee7234b48f2ac8,"['data', 'xml', 'model', 'data modeling']"
633e2fbfc0b21e959a244100937c5853afca4853,"['sde', 'distribution', 'data', 'data modeling']"
91b9d3ab7532ea24ae70cd726355f25235b1fe8b,"['modeling', 'data', 'rules', 'data modeling']"
2e965b5d97c2d6fb4af284307735be39283792ba,"['models', 'diffusion', 'training', 'data modeling']"
4b06c7e29280b1c6bc05c9df39023b48fef02c93,"['transformers', 'size', 'data', 'big data']"
94deb62af3054c49e7d80bd7eb3ed5efe990fc0b,"['traffic', 'flow', 'prediction', 'big data']"
2a56bd89fd1a9457f0705142540ffc4396fad4f7,"['ibd', 'feature', 'data', 'big data']"
8894d431a768a35dc7ca4d762ebdba4f407b978c,"['data', 'px', 'resources', 'big data']"
b34fc78de28be598e21118d7cb9d84d63374addc,"['machine', 'algorithms', 'datasets', 'big data']"
391a5f286f814d852dddcab1b2b68e5c1af6c79e,"['data', 'model', 'sources', 'big data']"
156609022dd6258c60238859622da0a1683bd062,"['network', 'data', 'behaviors', 'big data']"
0e33833f5e2e2719edfba1d142eb4d27f96e799f,"['analysis', 'data', 'analytics', 'big data']"
18d87bff073687c025f9bd23ab2dfb20d5f72a66,"['data', 'storage', 'bim', 'big data']"
cc1e82125f7f8636b25ccdcdb63e8f812add7f87,"['channel', 'g', 'communications', 'big data']"
0026ea8a0fd31bdc959a4b9ed4d449f3015be8d1,"['data', 'management', 'analysis', 'big data']"
8c4cb10c6d40b8f1d570944269a0a2e680dd5eb6,"['learning', 'model', 'data', 'big data']"
ed9e7821b3e51c7e59183300d6c8cf90c8de0f26,"['data', 'crisis', 'pathways', 'big data']"
7f5cd5b1340ac06ea38bd05373c30136a6f4c1ca,"['data', 'issues', 'delivery', 'big data']"
02b1607af35b48f0bd716367caf6a7428b969369,"['accuracy', 'distribution', 'test', 'data processing']"
595101f13b961d69c553ce1ed24f60f3f1085e02,"['models', 'inference', 'recommendation', 'data processing']"
41d04aa3c25dcfbf1b44ce666c48759e03c216c7,"['machine', 'input', 'data', 'data processing']"
ada0b87cd5c30d31186c38fb12e631d29426a3bf,"['spark', 'sql', 'processing', 'data processing']"
f8056d942a1d8fe0ef73a6bd7758b3e12b0956fa,"['iot', 'cloud', 'data', 'data processing']"
febe776e285dc5e72c7e3ee697a87a794e1c00ff,"['data', 'cloud', 'processing', 'data processing']"
22c141b489e6e189f5996537b0a908fc10f90de7,"['data', 'transmission', 'fog', 'data processing']"
ac91892a8a6b6c3e97aa92b6fa8d54b42cade0ee,"['scheduling', 'rl', 'decima', 'data processing']"
f90f526b101cb8a0260f5165a3875928c58ae48a,"['time', 'series', 'data', 'data processing']"
d6bc29a897fd85e7187dc33c3c974b8879462237,"['edge', 'data', 'latency', 'data processing']"
8d942a3b52e2ad16ff8e5970be59591970d89fae,"['time', 'completion', 'data', 'data processing']"
d9a7fa7616a327367696e19b1846519745cd43ff,"['data', 'estimation', 'udp', 'data processing']"
4e746359afd6f81705b875d71cc499b904a320df,"['data', 'processing', 'scienceearth', 'data processing']"
5a32ebacd5c32d52734f9d2a2cfb5d0cdbe469e2,"['data', 'processing', 'edge', 'data processing']"
a8ee35c445c627bce7cb1b192a1ad7db2a98ea5b,"['data', 'panthera', 'memory', 'data processing']"
59c2968fb9672a7152c52127255d8f0784bc2368,"['development', 'applications', 'esp32', 'data processing']"
02a1e8e77f501675945890df45fbdc11726cb0ba,"['data', 'mimsunits', 'behavior', 'data processing']"
08764019e9762da527253b37b0ff39c46a4206b7,"['data', 'gdpr', 'security', 'data processing']"
15370f51d666ab8ef17185679553c6a8647b2a15,"['reliability', 'interunit', 'movement', 'data processing']"
665b0c776ff7507c32793f10ce9edf90bc2f674a,"['data', 'diffraction', 'electron', 'data processing']"
dcc8d6a87c69ca44cb6636d343347ddd6c8c3860,"['processing', 'network', 'data', 'data processing']"
2b061f7f108fdd4e90452aaaead574c7b4b5b780,"['processing', 'data', 'iot', 'data processing']"
bb5d26da72bfe7030dbc6650b686b210ae661f2c,"['architecture', 'data', 'processing', 'data processing']"
c1fdfcd4470c65aa1238d3a1719c60672c8a4f5b,"['data', 'manufacturing', 'process', 'data processing']"
2f44ab0e52eb98fdfc0086638887f175b6f2fe4b,"['performance', 'stream', 'systems', 'data processing']"
c2a448bb511ebae41a87e69891da8bbf17ddba3d,"['pipeline', 'dataprocessing', 'protein', 'data processing']"
1051abf1e3dae90241ad15b3f98f2e41197ee611,"['data', 'sensor', 'signs', 'data processing']"
1ee1d353d309eef7a74cfaebd4304c09d0f2b0d7,"['iiot', 'data', 'manner', 'data processing']"
1b3675fc0f2b16743b1e1f0c2f84829cfdb3d34f,"['applications', 'deepsense', 'noise', 'data processing']"
14fe35149aed6a47b6ebfd207deb7681b9446bb6,"['data', 'city', 'architecture', 'data processing']"
780c725848aac1118d00c8bb306719ec803369cd,"['time', 'control', 'framework', 'data processing']"
5371896313ac227eb819038dd55f213cb42b99e2,"['data', 'platform', 'processing', 'data processing']"
b4c9c134ad5bd4a037115df65411b4c49abe1322,"['framework', 'data', 'machine', 'data processing']"
6eb8caebbffc7e5b301b66dc36acad46b4dca5c9,"['data', 'vehicle', 'procedure', 'data processing']"
2dafea864f74a477414c3b71b742f7997e216102,"['edge', 'data', 'energy', 'data processing']"
86dbd884043eb5807c61d2c65b813e673b4a04fa,"['data', 'storage', 'sensors', 'data storage']"
24ab4e99e582c9770281eee0a39cbeb70ddd891a,"['dna', 'storage', 'information', 'data storage']"
b904dcdbd7c7b33938583f2f57d05ca70e121ea9,"['data', 'security', 'privacy', 'data storage']"
287a7da1801a07cf7fd85ffcc23c79504876ecc0,"['data', 'storage', 'chromosome', 'data storage']"
1e1cf81a1113482be3f0c280db994a832cb9426a,"['data', 'storage', 'repair', 'data storage']"
6544259ff6b335b1dcec75e031b6d57e5b9509f4,"['dna', 'demonstration', 'synthesis', 'data storage']"
fc61c7221350806c25379f385c27b2102ff8eb57,"['data', 'storage', 'dna', 'data storage']"
82663577cf1d08235bb56ad648c9dad36343ccfb,"['dna', 'synthesis', 'electrode', 'data storage']"
3b230f14c46e7e177e9bebb2ebc9f46b346b646d,"['data', 'iot', 'scheme', 'data storage']"
bb1118fb9fd86da6a2f65770353d8fb4362d9883,"['dna', 'data', 'methods', 'data storage']"
44786a2c2a8ba8cf5c74a8fb10098c220e924c56,"['data', 'vehicle', 'systems', 'data storage']"
639bfab64e2f35917d450013e136cb24c7755fad,"['data', 'storage', 'dna', 'data storage']"
649c3497e3b34b15a5011259fcb837cf6c1ac04a,"['data', 'storage', 'phase', 'data storage']"
f7b69b8babfa607f2e8b0371f24cb720a7a827d6,"['data', 'iot', 'storage', 'data storage']"
18d87bff073687c025f9bd23ab2dfb20d5f72a66,"['data', 'storage', 'bim', 'data storage']"
03aeb4520e760a906393aaf9c1bf4e526483d081,"['texmath', 'inlineformula', 'notationlatextt', 'data storage']"
147c868b721c8d29df7c61db7f2360114c760614,"['dna', 'molecules', 'information', 'data storage']"
8fcbd1cd1ee2211bd183b986900042470ee7f440,"['data', 'storage', 'edge', 'data storage']"
c84389369720dcd2f004c48e58fbac2c45c8f092,"['xindex', 'index', 'performance', 'data storage']"
3adb779bb37d22e3aa299364c2a337603801ca5c,"['data', 'storage', 'dna', 'data storage']"
fac67bf55456b52ac6e4f280ad953d0250c74ebc,"['mxene', 'memory', 'application', 'data storage']"
4bd3c9e1bb1ca2df62b66201616b8740300efd0a,"['cloud', 'computing', 'security', 'data storage']"
9a60d3c9d3a5b7f165325fca45bd418d651682d3,"['data', 'boafft', 'storage', 'data storage']"
08be4e23951a0def1c5d235befbb39c8d8d373a3,"['rbac', 'model', 'cloud', 'data storage']"
29279e52008848ee494f5af1b836313ab99c25ed,"['storage', 'data', 'blockchain', 'data storage']"
492c389d560d9db39c758d07e635408d2e0eaf7d,"['data', 'nosql', 'number', 'data storage']"
82a09f72d7b9587e3b519b1cd9640a5a611f3480,"['data', 'storage', 'blockchain', 'data storage']"
1986318d8a565fbff8fde545b8d0c2012c6462d8,"['data', 'dna', 'storage', 'data storage']"
4895c430c7810b45840b58cc9182f12143013a43,"['nanofiber', 'mats', 'data', 'data storage']"
0599f45e03ac2016321df0dd653ba4c0034c79d5,"['data', 'storage', 'bf', 'data storage']"
742747c7a453b293352b772d0d99541c96a351c3,"['data', 'cloud', 'storage', 'data storage']"
624b2f14be4287d6a400cdf88a6f911b434b182e,"['cloud', 'data', 'framework', 'data storage']"
54814b0669f20f07ec8d8c7e4fabddfadfe66b1a,"['storage', 'dna', 'system', 'data storage']"
11c3154d709c74dbbe702e7f7c46a37224f9cc36,"['data', 'server', 'iiot', 'data storage']"
94de6bab96ad533169dbc3bf9e6557581e59cb6f,"['solutions', 'blockchain', 'data', 'data storage']"
afe3e7d85e3eb46fe23f64518bb5f7006d5b1b84,"['research', 'iot', 'framework', 'data storage']"
cb12fe714dd4fa1d14b6a8023d494c14c89e90ea,"['data', 'edge', 'fog', 'data storage']"
9d788cfe4a0991d3b1a266c8329f6e903840b82f,"['data', 'access', 'latency', 'data storage']"
90e4330fed2da147dd41490e8ad638b618112b3d,"['techniques', 'computation', 'bitmatrix', 'data storage']"
695bdc6e24608364491b9418a220c65a7cd17413,"['data', 'rdf', 'sparql', 'data querying']"
92912dd895c360f01a6be9c9f6d207642139525e,"['data', 'adni', 'alzheimer', 'data querying']"
224c11bc51b4959bc787d6681c2b152468294b11,"['data', '3d', 'visualization', 'data querying']"
0ecf3f089e6dc7944b440227069b9d0143e18d78,"['speakql', 'sql', 'users', 'data querying']"
557ee73ff4e87ca0cb1b6c78af0730a2d94b710f,"['system', 'video', 'applications', 'data querying']"
1fa4936fb06319c3f4536c26a447d5507c92bd48,"['data', 'scheme', 'fog', 'data querying']"
8799ec4bdf98bc313aa8c41a706a385e026d1f88,"['web', 'data', 'sources', 'data querying']"
99ae62cca0b15275d9ed1528f345f9dcefe50dd7,"['data', 'query', 'representation', 'data querying']"
01bf0e83159712fbbbd12171a7e268547a4cfbc5,"['data', 'sources', 'support', 'data querying']"
8babcaf89f8537dc628a029ebf932100f57289fd,"['data', 'services', 'systems', 'data querying']"
d9c6b474fb2f303391b50c9fd59a5f2ce4becc0b,"['functions', 'data', 'requirement', 'data querying']"
b9f190339ce0b4cdad3464c45ec3266a7369fb7c,"['data', 'datalogmtl', 'access', 'data querying']"
ac67d5f9c89d8d72fbd074f94079608220348f3f,"['language', 'athena', 'query', 'data querying']"
538fbdb8013ab43a9b5d725461b294ad29fcced7,"['data', 'wukongs', 'stream', 'data querying']"
736ef8a32d6c5f76a21d61299300cf796480d507,"['data', 'sources', 'publishing', 'data querying']"
fa77a44f3f1857361a50c3137d623c35ef8a5739,"['data', 'graph', 'languages', 'data querying']"
7fe709ecc1e9d91ff80c5e8fa354bb1a773fa5f2,"['data', 'provenance', 'query', 'data querying']"
b3dbe1b460a3b66df1653508c9eed7dd51dee4d2,"['query', 'rdf', 'sparql', 'data querying']"
2374106a32169c07703599ff3f6f4b31e8067b89,"['knowledge', 'language', 'questions', 'data querying']"
da3f33d858586d24cb265e79eb54f3746e998f57,"['domain', 'data', 'experts', 'data querying']"
19b93280f17696a4ddfa2c75490a50ab107addf2,"['data', 'satellite', 'component', 'data querying']"
5b34752817bc0d6aa96466dabcbc24a83dd071fe,"['sparql', 'query', 'users', 'data querying']"
fd0496ab020acf366375615ab40235e6dd3c5897,"['web', 'data', 'queries', 'data querying']"
eb76aabdb294814d36b11f1d961f3a0fa2d04e57,"['redshift', 'query', 'spectrum', 'data querying']"
9312e5efa0dcef1445d45a41771f12e2a8dc6715,"['documents', 'data', 'collection', 'data querying']"
e4788ee4f5e90c6f42cedc5116acd2d6475c3180,"['data', 'query', 'sources', 'data querying']"
52e510271b172d098ec9b107a4159216ec08527e,"['queries', 'study', 'constraints', 'data querying']"
5e4141d4be74fe673f092036822f1312103b9294,"['data', 'sources', 'integration', 'data querying']"
d57f11ed40c3cdcbb36cb758191db4f2c9372965,"['data', 'rdf', 'sparql', 'data querying']"
a620ea8654f86b282e0d2c1fbc6616b90ca45bd1,"['data', 'algorithm', 'information', 'data querying']"
d280cf82a6144b3e168840802b1a8a14d4eaccb9,"['data', 'field', 'representation', 'data querying']"
cad72a86c97e1b9ae6afb0b3ba45b966cd42e7e5,"['rdf', 'query', 'amber', 'data querying']"
f5a843ccd7e4a74ada6f046fa1bbee6f5ba9213f,"['data', 'buyers', 'apis', 'data querying']"
0235c8697bf5ab8aef776d822746ce26fac0f7ba,"['query', 'lod', 'user', 'data querying']"
77a59de2e2b832321875cadcf9619dc313f02384,"['data', 'sparql', 'query', 'data querying']"
a5710a7a54b50c26f3c40c37a19b2ec63330e90b,"['cubes', 'olap', 'data', 'data querying']"
5cdb31c5e3e0aa4cc2d10229793b4911f69fd78f,"['data', 'freight', 'sources', 'data querying']"
b69a35662a2cac38eab22f4481285116bdf8c30e,"['stones', 'flexible', 'approach', 'data querying']"
343500e0052eb1b683f32b00efbbd1331c94184a,"['data', 'sparql', 'queries', 'data querying']"
1661d0d8d47cac41e01c59c60aac3675b4396698,"['data', 'module', 'datasets', 'data querying']"
dd2deed2ce6e110236a1280db765fa02c7488eb1,"['database', 'data', 'relations', 'data querying']"
8ab93bee04cd5bdbd96002b2e325d02f61ba695a,"['utility', 'algorithm', 'applications', 'data querying']"
1a37223175138bc1aa53b425ea2fdd0b382405a5,"['time', 'series', 'data', 'data querying']"
fb0aeed456bff8607fab2bf443e9d86d51c3dff6,"['data', 'kgs', 'sparql', 'data querying']"
a18f02e5c24e1f924aea268dd343bbdea234f2bb,"['landscape', 'chipatlas', 'data', 'data querying']"
4b9184937da308914b9e13c43bfd75845eaf910b,"['data', 'users', 'control', 'data querying']"
6db0f8d396371078590faa7b34ae2e0e1b154a60,"['data', 'information', 'graph', 'data querying']"
8b7b2e88207fc2dd849f5d83c9b6e890f0174abc,"['language', 'sparql', 'query', 'data querying']"
88a724083b2cfcc096448c28e6973c8f761ee463,"['data', 'rdf', 'approaches', 'data querying']"
f3eb8b6b836c0ef419e1fa565476e6892c8717ff,"['variants', 'covspectrum', 'sarscov2', 'data querying']"
519ffd9744de5638d8c950090f065923e0793a93,"['time', 'reachability', 'index', 'data querying']"
af13a92977d4f4dc5b28b13746d86111d42939e8,"['query', 'data', 'f1', 'data querying']"
b145f72d9abc4b2c48a46fd1bdc4476a4b5fa4f8,"['query', 'series', 'features', 'data querying']"
10cf0045bc0f58aa3699e4451f65b12a08019c5c,"['query', 'microblogs', 'system', 'data querying']"
0fa554d981809c5eb78956c779f75092c4f6c16b,"['catalogue', 'interface', 'pulsar', 'data querying']"
b5270b32a17fcc2e3dc209add6f4e4ba709b7358,"['knowledge', 'assumption', 'formalisms', 'data querying']"
0bca61986b8edeaf33018d0203b44110f2480110,"['haplor', 'r', 'package', 'data querying']"
2e7f532796eed2847d4c19e3cff03756049e81b4,"['subgraph', 'graph', 'study', 'data querying']"
834fdec542153aae5fe725df801aac87ba5e8f56,"['graph', 'research', 'query', 'data querying']"
819f2778eba0d4c9eea86307bedaaeed94dc751d,"['pathway', 'interactions', 'commons', 'data querying']"
87048df918c34b662bc0d28894efa430d70a9206,"['items', 'queries', 'query', 'data querying']"
7eaac9847257c32afd450017d1348ecda4dcaade,"['knowledge', 'ability', 'graphs', 'data querying']"
